msisdn,event_occurrence_flag,satisfaction_score,primary_tower_id
918787453807,False,47,TWR_031
918787660912,True,26,TWR_019
918787786836,True,51,TWR_115
918787808459,True,21,TWR_012
918788100692,True,20,TWR_010
918788505931,True,80,TWR_378
918788887661,False,88,TWR_053
918788947133,False,22,TWR_047
918789011313,True,9,TWR_028
918789026838,False,82,TWR_274
918789138357,False,96,TWR_017
918789144223,True,98,TWR_065
918789226605,True,3,TWR_206
918790025237,True,3,TWR_024
918790037430,True,69,TWR_008
918790404672,False,16,TWR_283
918790667841,False,93,TWR_024
918790816346,True,48,TWR_013
918791591720,False,14,TWR_070
918791674708,True,70,TWR_044
918792012815,False,23,TWR_089
918792433036,True,32,TWR_074
918792488531,True,28,TWR_006
918793054056,True,39,TWR_065
918793471616,False,17,TWR_075
918793484162,True,39,TWR_165
918793981895,True,96,TWR_017
918794316441,False,78,TWR_042
918794802316,False,0,TWR_180
918795875043,True,26,TWR_153
918796257670,True,31,TWR_086
918796323275,True,14,TWR_015
918796587803,True,63,TWR_004
918796717941,True,52,TWR_014
918797725951,True,44,TWR_004
918798011065,True,71,TWR_046
918798134537,False,72,TWR_006
918798151372,True,6,TWR_237
918798647685,True,19,TWR_077
918798671637,False,64,TWR_151
918798842890,True,65,TWR_010
918799682701,False,26,TWR_040
918799875937,False,82,TWR_008
918799990470,True,79,TWR_003
918800135697,True,16,TWR_023
918800557283,False,36,TWR_096
918800599868,False,62,TWR_190
918800624665,True,74,TWR_027
918800902537,True,35,TWR_076
918801177461,False,100,TWR_002
918801798923,True,74,TWR_106
918801823908,False,47,TWR_040
918802089646,True,92,TWR_068
918802141793,True,99,TWR_140
918802396869,False,24,TWR_270
918803005854,True,58,TWR_110
918803095297,True,84,TWR_323
918803136972,True,99,TWR_070
918803166816,False,80,TWR_101
918804138557,False,68,TWR_041
918804444480,False,81,TWR_014
918804502687,False,41,TWR_007
918804930077,True,49,TWR_011
918805440796,True,31,TWR_145
918805803262,False,41,TWR_079
918805915915,False,50,TWR_048
918806824124,False,15,TWR_273
918807595119,True,23,TWR_116
918807625174,False,96,TWR_003
918807629146,True,56,TWR_092
918808011838,True,28,TWR_008
918808250421,True,34,TWR_101
918808620775,True,25,TWR_363
918808922662,True,46,TWR_168
918810417494,False,31,TWR_023
918810607153,False,77,TWR_160
918811283096,False,81,TWR_001
918811358735,True,82,TWR_249
918811432415,True,34,TWR_101
918811688007,True,31,TWR_090
918811957488,False,23,TWR_014
918811967841,True,3,TWR_177
918812140441,True,55,TWR_023
918812495724,False,36,TWR_019
918812558340,False,73,TWR_008
918813163240,False,92,TWR_037
918813504336,True,64,TWR_023
918813824517,False,59,TWR_041
918814048137,False,62,TWR_139
918814135645,True,51,TWR_114
918814461270,True,72,TWR_249
918814507883,True,35,TWR_219
918814779777,True,5,TWR_032
918815115025,False,40,TWR_078
918815679727,True,9,TWR_042
918816208531,True,42,TWR_099
918816466752,True,24,TWR_016
918816499958,True,49,TWR_147
918816803306,True,25,TWR_041
918816937739,True,99,TWR_106
918817074316,False,25,TWR_087
918817320723,True,11,TWR_310
918817363615,False,100,TWR_115
918817526512,False,47,TWR_188
918817865363,False,25,TWR_139
918818020775,False,79,TWR_008
918818381356,False,15,TWR_231
918818516501,True,88,TWR_024
918818584477,True,13,TWR_171
918819093035,True,11,TWR_011
918819182998,True,3,TWR_084
918819241774,False,13,TWR_005
918819244083,False,76,TWR_003
918819256337,True,49,TWR_014
918819766421,False,50,TWR_306
918820126903,False,33,TWR_244
918820236332,True,30,TWR_087
918820345419,True,23,TWR_115
918820820806,False,25,TWR_091
918821129578,True,74,TWR_035
918821460610,False,46,TWR_260
918821601641,True,55,TWR_052
918821616017,True,90,TWR_223
918821965723,False,93,TWR_104
918822393017,False,31,TWR_014
918823212172,True,57,TWR_021
918824090668,,93,TWR_104
918824381233,True,61,TWR_003
918824523903,False,22,TWR_029
918824874609,False,73,TWR_143
918824989680,False,28,TWR_059
918825957977,True,88,TWR_046
918825989011,True,71,TWR_056
918826025489,True,66,TWR_265
918827463042,True,66,TWR_016
918827524957,True,5,TWR_008
918828333775,False,49,TWR_101
918828357471,True,93,TWR_037
918828385501,True,77,TWR_004
918829236235,False,7,TWR_002
918829635479,False,10,TWR_011
918829729510,True,95,TWR_058
918829963525,False,59,TWR_116
918830154607,True,13,TWR_158
918830564310,True,65,TWR_087
918830831254,True,50,TWR_346
918831242551,False,57,TWR_079
918831653186,True,72,TWR_041
918831656441,True,37,TWR_004
918832508021,True,61,TWR_014
918832837596,True,93,TWR_011
918832937460,False,55,TWR_195
918833879716,False,89,TWR_020
918834181259,True,85,TWR_084
918834273114,False,16,TWR_119
918834405845,True,69,TWR_054
918834812535,True,64,TWR_039
918835341895,True,30,TWR_064
918836337675,False,35,TWR_020
918836553621,True,62,TWR_004
918836701887,True,46,TWR_142
918836901321,True,86,TWR_006
918836971472,False,40,TWR_136
918837094114,True,17,TWR_135
918837384013,False,15,TWR_278
918838081369,True,61,TWR_043
918838720022,False,98,
918838882481,True,16,TWR_153
918838963536,True,88,TWR_018
918839566253,True,64,TWR_010
918839869544,True,95,TWR_003
918840109255,False,64,TWR_076
918840427040,False,15,TWR_225
918840877826,False,39,TWR_139
918841780103,False,75,TWR_069
918841810119,True,50,TWR_008
918842125920,False,38,TWR_076
918842353139,True,37,TWR_061
918842650262,True,38,TWR_026
918843023757,True,47,TWR_098
918843532841,True,98,TWR_101
918843567009,False,6,TWR_074
918843761970,False,77,TWR_204
918843934986,False,4,TWR_004
918844210621,True,91,TWR_029
918844300709,False,57,TWR_110
918844915411,True,79,TWR_009
918845303066,False,93,TWR_208
918845919895,True,94,TWR_143
918846355528,True,30,TWR_031
918846465000,False,99,TWR_076
918847112068,False,25,TWR_206
918847118259,False,31,TWR_072
918847136322,False,35,TWR_091
918847205403,True,91,TWR_128
918847692041,False,73,TWR_009
918848581435,False,58,TWR_038
918848705588,False,14,TWR_128
918848792488,False,23,TWR_057
918849297832,True,2,TWR_141
918849361671,False,36,TWR_045
918849443634,False,68,TWR_042
918849482575,True,44,TWR_217
918849500820,False,72,TWR_082
918849649210,True,46,TWR_003
918849761315,False,16,TWR_090
918849785671,False,54,TWR_107
918850820685,False,51,TWR_023
918851042925,True,31,TWR_152
918851350739,False,31,TWR_394
918851768689,True,45,
918852193802,False,69,TWR_087
918852220019,False,36,TWR_096
918852408227,True,52,TWR_025
918852456283,False,8,TWR_139
918852519609,True,41,TWR_180
918853264746,True,83,TWR_261
918854203954,False,17,TWR_094
918854506228,False,67,TWR_413
918854515112,False,25,TWR_142
918854772804,False,84,TWR_037
918854895521,False,87,TWR_104
918855149589,True,83,TWR_116
918855548990,False,13,TWR_078
918856003347,False,13,TWR_199
918856365377,False,6,TWR_002
918856965264,False,90,TWR_084
918858081385,False,97,TWR_124
918858906417,True,72,TWR_023
918859067602,False,78,TWR_016
918859336382,True,14,TWR_031
918859418733,False,17,TWR_205
918859828364,True,54,TWR_264
918860392455,True,31,TWR_148
918861968817,True,74,TWR_320
918862577974,True,32,TWR_030
918862776335,False,75,TWR_002
918862832469,True,7,TWR_084
918863152169,True,4,TWR_043
918863627766,True,11,TWR_019
918863893256,True,19,TWR_027
918864326250,True,98,TWR_029
918864470731,False,36,TWR_118
918864710094,False,32,TWR_121
918864876473,False,33,TWR_355
918865084042,False,69,TWR_040
918865323193,False,80,TWR_417
918866092821,True,9,TWR_057
918866125107,True,26,TWR_085
918866437132,False,23,TWR_068
918866900511,False,72,TWR_053
918866920369,True,12,TWR_080
918867138383,True,79,TWR_222
918867169740,False,24,TWR_053
918867302554,True,100,TWR_006
918868055235,False,40,TWR_002
918868213586,True,22,TWR_034
918868237222,True,87,TWR_048
918868992531,True,99,TWR_048
918869127013,True,96,TWR_030
918869331955,True,80,TWR_299
918869829947,True,24,TWR_194
918869931869,False,13,TWR_037
918869980594,False,93,TWR_229
918869999754,True,3,TWR_080
918870403050,True,34,TWR_016
918870778191,True,77,TWR_131
918871216424,True,60,TWR_051
918871640952,False,73,TWR_031
918871697244,True,40,TWR_010
918871901278,True,30,TWR_295
918872026192,True,44,TWR_051
918872111746,True,84,TWR_116
918872567668,False,8,TWR_014
918872852789,True,35,TWR_290
918872853413,False,7,TWR_033
918872899986,True,45,TWR_153
918873138608,False,63,TWR_044
918873176604,True,17,TWR_015
918873548915,True,85,TWR_017
918873593613,True,1,TWR_037
918874297457,False,29,TWR_042
918874452023,True,61,TWR_097
918875662813,False,79,TWR_086
918875763024,False,93,TWR_202
918876335418,True,49,TWR_031
918876691885,True,53,TWR_223
918877279755,False,30,TWR_171
918877357553,True,49,TWR_262
918878427679,False,19,TWR_011
918878930355,True,8,TWR_039
918878988236,True,47,TWR_012
918879048201,True,23,TWR_090
918879792991,True,29,TWR_011
918879804739,False,79,TWR_033
918879969532,True,90,TWR_043
918880157459,False,34,TWR_005
918880160025,False,38,TWR_056
918880451388,False,35,TWR_043
918881125866,False,28,TWR_253
918881446290,True,73,TWR_041
918881625505,False,73,TWR_007
918881671087,True,19,TWR_063
918881694278,True,66,TWR_204
918881894932,False,95,TWR_299
918881908383,False,24,TWR_097
918881937953,True,86,TWR_033
918881988384,True,9,TWR_114
918882141157,True,7,TWR_142
918882985094,True,92,TWR_370
918883149695,True,36,TWR_059
918884035554,True,13,TWR_005
918884283304,True,54,TWR_028
918884828544,False,29,TWR_146
918885330933,True,63,TWR_040
918885370603,True,26,TWR_262
918885790857,True,73,TWR_006
918885956471,False,58,TWR_098
918886149718,True,88,TWR_156
918886715571,True,81,TWR_109
918887302225,False,69,TWR_112
918887532541,False,36,TWR_006
918887869509,False,28,TWR_120
918888091245,True,62,TWR_259
918888350356,True,32,TWR_095
918888654461,True,71,TWR_069
918888670721,True,100,TWR_044
918888766939,True,16,TWR_071
918889238423,True,28,TWR_151
918889350539,True,16,TWR_046
918889740931,True,5,TWR_081
918890129015,False,5,TWR_097
918890212621,True,79,TWR_025
918890580203,True,61,TWR_140
918890743044,False,58,TWR_399
918891100776,False,91,TWR_133
918891776000,False,6,TWR_223
918891799103,True,21,TWR_044
918892254518,False,100,TWR_356
918892351448,True,99,TWR_033
918892740043,False,85,TWR_061
918893321208,True,56,TWR_059
918893602300,False,13,TWR_137
918894246230,False,81,TWR_085
918894577179,False,34,TWR_010
918895308730,False,6,TWR_081
918895655026,False,21,
918896304975,False,30,TWR_160
918896312622,True,42,TWR_064
918896578985,False,81,TWR_186
918897158366,False,97,TWR_058
918897214963,True,48,TWR_142
918897456484,True,91,TWR_027
918897669065,True,56,TWR_047
918897690739,True,78,TWR_238
918897775581,True,76,TWR_271
918897840239,True,3,TWR_074
918898108832,False,4,TWR_340
918898551433,True,95,TWR_043
918898565319,True,58,TWR_186
918898828806,False,13,TWR_234
918898993224,True,40,TWR_003
918899061865,False,11,TWR_016
918899269162,True,63,TWR_029
918899277934,True,71,TWR_087
918899360801,True,60,TWR_057
918899990924,False,17,TWR_067
918900024225,True,41,TWR_106
918900105560,True,79,TWR_023
918900541784,False,80,TWR_024
918900764163,False,72,TWR_125
918900838388,False,98,TWR_137
918900861022,True,56,TWR_235
918901472238,True,54,TWR_028
918901676820,False,70,TWR_016
918902502763,False,99,TWR_036
918902689772,False,49,TWR_245
918902722773,False,17,TWR_029
918902944754,False,49,TWR_057
918903083702,False,91,TWR_070
918903145590,True,67,TWR_071
918903155722,True,5,TWR_094
918903232052,False,31,TWR_049
918903359542,True,3,TWR_004
918904315855,True,6,TWR_143
918904409842,False,100,TWR_021
918904523027,False,43,TWR_045
918905085701,True,0,TWR_151
918905452099,False,32,TWR_190
918905584866,True,97,TWR_214
918905995222,False,29,TWR_052
918906328733,False,80,TWR_121
918906364408,True,53,TWR_068
918906571986,False,90,TWR_151
918906704716,False,7,TWR_037
918906775938,False,66,TWR_071
918907776673,True,90,TWR_067
918907818922,True,67,TWR_014
918907911904,True,5,TWR_054
918908315331,False,0,TWR_167
918909954149,True,41,TWR_069
918910126009,True,33,TWR_014
918910491180,False,32,TWR_020
918910594463,True,44,TWR_332
918910824002,True,34,TWR_046
918911547690,False,3,TWR_062
918911737999,False,88,TWR_006
918912189154,False,9,TWR_008
918912361270,True,100,TWR_044
918912402662,True,11,TWR_217
918912797925,True,25,TWR_050
918913160590,False,99,TWR_077
918913227899,True,46,TWR_086
918913333579,False,38,TWR_053
918913652314,True,49,TWR_053
918913734517,False,94,TWR_071
918913907148,True,5,TWR_080
918914126243,True,10,TWR_027
918914590233,True,68,TWR_010
918914604319,False,65,TWR_108
918914852173,False,80,TWR_106
918915048861,True,54,
918915184358,True,84,TWR_082
918915193614,False,12,TWR_009
918915307177,True,12,TWR_004
918915438137,True,53,TWR_125
918915604499,False,99,TWR_044
918915999663,False,85,TWR_016
918916260187,False,81,TWR_120
918916367361,True,65,TWR_003
918916502228,True,33,TWR_263
918916664525,True,1,TWR_070
918916728422,False,77,TWR_085
918917449772,True,4,TWR_008
918917906456,True,92,TWR_007
918918110391,False,67,TWR_262
918918260963,True,100,TWR_171
918918360758,True,15,TWR_035
918918714457,True,20,TWR_252
918918767949,True,54,TWR_303
918919550221,False,25,TWR_180
918920142971,False,86,TWR_119
918920407276,True,58,TWR_064
918920536604,False,79,TWR_227
918921996951,False,35,TWR_081
918924568778,False,10,TWR_099
918924895021,False,35,TWR_075
918925327382,False,63,TWR_153
918925542889,False,18,TWR_264
918925988293,True,0,TWR_002
918926452312,False,50,TWR_075
918926728669,False,33,TWR_010
918926780541,True,83,TWR_144
918927310260,False,64,TWR_007
918927645417,True,36,TWR_090
918927669906,True,20,TWR_093
918927768913,True,80,TWR_044
918928033396,False,16,TWR_026
918928130926,False,45,TWR_126
918928610987,True,40,TWR_236
918928726872,False,24,TWR_073
918928761313,False,71,TWR_016
918929166962,False,45,TWR_006
918929313730,True,6,TWR_061
918929338154,False,22,TWR_273
918929760035,True,71,TWR_496
918929811336,False,62,TWR_349
918930090462,True,65,TWR_233
918930151511,False,28,TWR_228
918930657701,True,60,TWR_079
918930874468,True,29,TWR_006
918930909978,True,100,TWR_341
918931000173,True,74,TWR_226
918931585714,False,8,TWR_160
918931591531,True,64,TWR_107
918931819683,True,60,TWR_056
918932111726,True,19,TWR_126
918932402710,True,39,TWR_152
918932432000,True,38,TWR_084
918932511538,False,30,TWR_118
918932625737,False,19,TWR_193
918932931842,True,14,TWR_023
918932999727,False,85,TWR_011
918933034905,False,44,TWR_378
918933231439,False,44,TWR_070
918933975047,False,16,TWR_140
918934257315,True,31,TWR_004
918934535440,True,76,TWR_028
918934898666,False,12,TWR_010
918934902523,False,76,TWR_026
918934944879,True,40,TWR_454
918934982045,False,22,TWR_005
918935098341,False,54,TWR_057
918935509747,True,16,TWR_028
918935866295,False,51,TWR_069
918936179853,False,91,TWR_017
918936540028,True,38,TWR_355
918936930132,False,2,TWR_021
918937034431,True,71,TWR_097
918937569973,True,65,TWR_097
918937579958,True,72,TWR_021
918938264714,True,58,TWR_053
918939118223,True,13,TWR_318
918939134358,False,12,TWR_203
918939413575,False,52,TWR_132
918939648421,False,36,TWR_065
918940028539,True,85,TWR_363
918940922893,False,25,TWR_034
918940955281,False,43,TWR_052
918940969078,False,2,TWR_008
918941232371,True,6,TWR_110
918941289685,True,36,TWR_010
918941348507,True,84,TWR_001
918941508568,True,2,TWR_167
918941553836,True,99,TWR_078
918942189222,True,50,TWR_055
918942933372,False,29,TWR_092
918943058119,True,71,TWR_212
918943088958,False,39,TWR_471
918943220876,True,50,TWR_228
918943245911,True,5,TWR_023
918943612110,False,92,TWR_157
918943878598,True,40,TWR_011
918944580162,False,25,TWR_081
918944620470,False,18,TWR_019
918944957475,True,50,TWR_184
918945510312,False,83,TWR_116
918946058269,False,70,TWR_022
918946252225,False,97,TWR_040
918946254259,True,82,TWR_151
918946602034,True,65,TWR_018
918946744390,True,47,TWR_057
918946835949,False,64,TWR_173
918947217245,False,1,TWR_405
918947382419,False,62,TWR_012
918947476917,False,14,TWR_005
918947526113,True,39,TWR_050
918947639426,True,60,TWR_342
918947762953,True,83,TWR_022
918947957237,False,100,TWR_024
918948385094,False,15,TWR_081
918948393831,True,90,TWR_037
918948543914,False,17,TWR_096
918948660439,False,36,TWR_021
918948692883,True,26,TWR_023
918948728483,False,38,TWR_124
918948791953,True,74,TWR_363
918948821078,True,97,TWR_069
918950049698,True,96,TWR_013
918950064497,True,72,TWR_408
918950153579,True,48,TWR_032
